"FID_","STATEFP10","COUNTYFP10","VTDST10","GEOID10","VTDI10","NAME10","NAMELSAD10","LSAD10","MTFCC10","FUNCSTAT10","ALAND10","AWATER10","INTPTLAT10","INTPTLON10"
,"01","059","9","010599","A","Phil Campbell Senior Center","Phil Campbell Senior Center","00","G5240","N",74898729.000000,140743.000000,"+34.3425721","-087.7079627"
,"01","059","3","010593","A","Frankfort Community Center","Frankfort Community Center","00","G5240","N",85847250.000000,7456325.000000,"+34.5519945","-087.8729184"
,"01","127","11","0112711","A","Union Hall/Goodsprings Voting District","Union Hall/Goodsprings Voting District","00","G5240","N",64993745.000000,3161443.000000,"+33.6713774","-087.2241648"
,"01","127","19","0112719","A","Copeland Ferry Fire Dept","Copeland Ferry Fire Dept","00","G5240","N",50866221.000000,3572290.000000,"+33.6312028","-087.1760224"
,"01","127","22","0112722","A","Parrish HS Old Gym","Parrish HS Old Gym","00","G5240","N",86793532.000000,449759.000000,"+33.7369407","-087.2796803"
,"01","127","12","0112712","A","Cordova VFW","Cordova VFW","00","G5240","N",85645985.000000,2015473.000000,"+33.7299617","-087.1871219"
,"01","127","37","0112737","A","Bevill St Tech Voting District","Bevill St Tech Voting District","00","G5240","N",31415299.000000,114895.000000,"+33.7492694","-087.0469034"
,"01","127","13","0112713","A","Dora Civic Center","Dora Civic Center","00","G5240","N",47958116.000000,959852.000000,"+33.7183504","-087.1126077"
,"01","127","21","0112721","A","Twilly Town Church","Twilly Town Church","00","G5240","N",30052631.000000,578400.000000,"+33.6692875","-087.0915987"
,"01","127","15","0112715","A","Sipsey School Voting District","Sipsey School Voting District","00","G5240","N",15260392.000000,398616.000000,"+33.8148290","-087.1023407"
,"01","127","28","0112728","A","Boldo Comm Bldg","Boldo Comm Bldg","00","G5240","N",28249793.000000,315122.000000,"+33.8776630","-087.1700448"
,"01","127","30","0112730","A","Abundant Life Church","Abundant Life Church","00","G5240","N",35860300.000000,281893.000000,"+33.9024956","-087.1870922"
,"01","127","27","0112727","A","Rice's Chapel Church","Rice's Chapel Church","00","G5240","N",32988383.000000,546083.000000,"+33.8605302","-087.0617746"
,"01","127","16","0112716","A","Empire Union Bldg","Empire Union Bldg","00","G5240","N",68442206.000000,478234.000000,"+33.8109448","-087.0334268"
,"01","127","17","0112717","A","Curry Smith Lake","Curry Smith Lake","00","G5240","N",73584964.000000,6273110.000000,"+33.9637230","-087.1721668"
,"01","127","39","0112739","A","New Hope Missionary Baptist Church Voting District","New Hope Missionary Baptist Church Voting District","00","G5240","N",50530155.000000,520618.000000,"+33.9733627","-087.2925108"
,"01","127","6","011276","A","Townley Odd Fellows Lodge Voting District","Townley Odd Fellows Lodge Voting District","00","G5240","N",60922291.000000,164046.000000,"+33.8309907","-087.4927473"
,"01","127","18","0112718","A","Corona Baptist Church","Corona Baptist Church","00","G5240","N",116283892.000000,334708.000000,"+33.7426069","-087.4855405"
,"01","127","9","011279","A","Oakman Senior Citizens Voting District","Oakman Senior Citizens Voting District","00","G5240","N",56805185.000000,341302.000000,"+33.7164428","-087.3515242"
,"01","069","0801","010690801","A","Cowarts","Cowarts","00","G5240","N",38562936.000000,286323.000000,"+31.2019022","-085.2909661"
,"01","069","1000","010691000","A","Ashford","Ashford","00","G5240","N",78872355.000000,340362.000000,"+31.1970589","-085.2210171"
,"01","069","0802","010690802","A","Webb","Webb","00","G5240","N",64956804.000000,61503.000000,"+31.2702459","-085.2701871"
,"01","069","1300","010691300","A","Columbia","Columbia","00","G5240","N",128404762.000000,371671.000000,"+31.2532842","-085.1587686"
,"01","069","1201","010691201","A","Pansey","Pansey","00","G5240","N",55106005.000000,39123.000000,"+31.1279245","-085.1562121"
,"01","069","1400","010691400","A","Dupree","Dupree","00","G5240","N",44602427.000000,12612.000000,"+31.1114773","-085.2219100"
,"01","069","07-1A","0106907-1A","A","Enterprise Church","Enterprise Church","00","G5240","N",36428427.000000,194452.000000,"+31.1477427","-085.2870942"
,"01","069","1101","010691101","A","Harmon","Harmon","00","G5240","N",65649193.000000,230625.000000,"+31.0446877","-085.1823493"
,"01","069","0060","010690060","A","Cotton Wood","Cotton Wood","00","G5240","N",137292777.000000,411852.000000,"+31.0480727","-085.2907028"
,"01","069","1102","010691102","A","Lucy","Lucy","00","G5240","N",151746679.000000,293255.000000,"+31.0512183","-085.0825988"
,"01","069","1202","010691202","A","Gordon","Gordon","00","G5240","N",37799596.000000,0.000000,"+31.1563885","-085.1117571"
,"01","069","07-1B","0106907-1B","A","Lovetown","Lovetown","00","G5240","N",20607929.000000,98988.000000,"+31.1113885","-085.2957085"
,"01","069","03-4A","0106903-4A","A","Westgate Recreational Center","Westgate Recreational Center","00","G5240","N",40501670.000000,89063.000000,"+31.2454962","-085.4691714"
,"01","099","5","010995","A","Philadelphia Bapt.Church/Tunnel Springs/Peterman Water Dept.Voting District","Philadelphia Bapt.Church/Tunnel Springs/Peterman Water Dept.Voting District","00","G5240","N",182121709.000000,0.000000,"+31.6353866","-087.2489347"
,"01","099","10","0109910","A","Beatrice T Hall Voting District","Beatrice T Hall Voting District","00","G5240","N",160962393.000000,1161005.000000,"+31.7350790","-087.2062313"
,"01","099","7","010997","A","Franklin Fire/Wainwright/Finchburg FD Voting District","Franklin Fire/Wainwright/Finchburg FD Voting District","00","G5240","N",265768464.000000,4275109.000000,"+31.6619131","-087.4466986"
,"01","127","33","0112733","A","Crossroads Church of Christ Voting District","Crossroads Church of Christ Voting District","00","G5240","N",61720793.000000,1000057.000000,"+33.9532324","-087.3969390"
,"01","127","25","0112725","A","Eldridge City Hall","Eldridge City Hall","00","G5240","N",59362178.000000,30931.000000,"+33.9263944","-087.6131275"
,"01","127","35","0112735","A","New Bethany Church Of God","New Bethany Church Of God","00","G5240","N",37009638.000000,202655.000000,"+33.9636497","-087.5718514"
,"01","127","26","0112726","A","Kansas City Hall","Kansas City Hall","00","G5240","N",11624441.000000,115408.000000,"+33.9095653","-087.5662014"
,"01","127","5","011275","A","Carbon Hill Community Center Voting District","Carbon Hill Community Center Voting District","00","G5240","N",56042208.000000,382709.000000,"+33.8862425","-087.5317381"
,"01","127","32","0112732","A","Prospect Methodist Church Voting District","Prospect Methodist Church Voting District","00","G5240","N",70505124.000000,149661.000000,"+33.9255253","-087.4501704"
,"01","115","0010","011150010","A","Ash Civic Center/Friendship Fire Dept. Voting District","Ash Civic Center/Friendship Fire Dept. Voting District","00","G5240","N",101558192.000000,703184.000000,"+33.7790004","-086.3229811"
,"01","127","34","0112734","A","Nauvoo City Hall","Nauvoo City Hall","00","G5240","N",34038134.000000,108193.000000,"+33.9746238","-087.5167405"
,"01","115","0060","011150060","A","Steele Community Center Voting District","Steele Community Center Voting District","00","G5240","N",83817017.000000,517829.000000,"+33.8882157","-086.2190546"
,"01","127","41","0112741","A","Pleasant Field Baptist Church","Pleasant Field Baptist Church","00","G5240","N",42884915.000000,862071.000000,"+33.6681668","-087.3116960"
,"01","127","38","0112738","A","Dillworth Community Building","Dillworth Community Building","00","G5240","N",13097714.000000,247961.000000,"+33.7959486","-087.0626183"
,"01","115","0080","011150080","A","Poplar Springs/Gum Springs Church/Oldham Chapel Voting District","Poplar Springs/Gum Springs Church/Oldham Chapel Voting District","00","G5240","N",100435191.000000,5399777.000000,"+33.8483016","-086.1716536"
,"01","127","42","0112742","A","Argo Fire Department","Argo Fire Department","00","G5240","N",42263606.000000,742566.000000,"+33.7657596","-087.1021229"
,"01","127","45","0112745","A","Old Herman Church","Old Herman Church","00","G5240","N",24374524.000000,133577.000000,"+33.9535231","-087.2365165"
,"01","127","31","0112731","A","Thach School","Thach School","00","G5240","N",28715266.000000,214933.000000,"+33.9657568","-087.3555220"
,"01","115","0030","011150030","A","Branchville Church/ Odenville Civic Center Voting District","Branchville Church/ Odenville Civic Center Voting District","00","G5240","N",120948055.000000,416714.000000,"+33.6669618","-086.4114873"
,"01","127","23","0112723","A","Saragoosa Community Center","Saragoosa Community Center","00","G5240","N",23549288.000000,33585.000000,"+33.8856504","-087.4047263"
,"01","069","0020","010690020","A","Bay Springs","Bay Springs","00","G5240","N",38426583.000000,0.000000,"+31.2253295","-085.5342034"
,"01","069","03-3A","0106903-3A","A","Water & Electric","Water & Electric","00","G5240","N",32003650.000000,146841.000000,"+31.1908279","-085.4312381"
,"01","069","0090","010690090","A","Kinsey","Kinsey","00","G5240","N",33855701.000000,0.000000,"+31.2935590","-085.3319351"
,"01","069","0301","010690301","A","Johnson Homes","Johnson Homes","00","G5240","N",31102064.000000,0.000000,"+31.2483934","-085.3576974"
,"01","069","03-1A","0106903-1A","P","Lincoln Community Center","Lincoln Community Center","00","G5240","S",13665388.000000,106212.000000,"+31.2210496","-085.3389411"
,"01","069","03-2A","0106903-2A","A","Wiregrass Park","Wiregrass Park","00","G5240","N",15829984.000000,103595.000000,"+31.1881752","-085.3908364"
,"01","069","0304","010690304","A","Library","Library","00","G5240","N",35874105.000000,0.000000,"+31.2739058","-085.3991374"
,"01","069","0701","010690701","A","Hodgesville","Hodgesville","00","G5240","N",61095874.000000,455644.000000,"+31.1193435","-085.3661555"
,"01","069","0401","010690401","A","Taylor","Taylor","00","G5240","N",33812802.000000,441534.000000,"+31.1619927","-085.4512449"
,"01","069","0303","010690303","A","Doug Tew Community Center","Doug Tew Community Center","00","G5240","N",9842096.000000,543.000000,"+31.2125439","-085.4117024"
,"01","099","9","010999","A","Buena Vista-Vredenburgh FDVoting District","Buena Vista-Vredenburgh FDVoting District","00","G5240","N",114970913.000000,102880.000000,"+31.7967175","-087.2872788"
,"01","099","12B","0109912B","A","Bursonville/McWilliams Voting District","Bursonville/McWilliams Voting District","00","G5240","N",100579992.000000,88416.000000,"+31.7691112","-087.1069134"
,"01","099","11","0109911","A","Old Texas/Simpkinsville Voting District","Old Texas/Simpkinsville Voting District","00","G5240","N",152979650.000000,67927.000000,"+31.7841908","-086.9715946"
,"01","099","12A","0109912A","A","McClammy/Midway/Lonesta","McClammy/Midway/Lonesta","00","G5240","N",65671957.000000,22844.000000,"+31.6871013","-087.1204907"
,"01","099","4A","010994A","A","Burnt Corn FD","Burnt Corn FD","00","G5240","N",94176437.000000,14429.000000,"+31.5633872","-087.1802926"
,"01","099","13B","0109913B","A","Goodway Fire Dept.","Goodway Fire Dept.","00","G5240","N",25175105.000000,118933.000000,"+31.3203720","-087.3899221"
,"01","127","44","0112744","A","Manchester Community","Manchester Community","00","G5240","N",17310270.000000,338262.000000,"+33.8921242","-087.3200159"
,"01","115","0040","011150040","A","Springville Me C Voting District","Springville Me C Voting District","00","G5240","N",189929230.000000,1296069.000000,"+33.7695821","-086.4641594"
,"01","127","7","011277","A","Memorial Park","Memorial Park","00","G5240","N",19849651.000000,47100.000000,"+33.8486152","-087.3092953"
,"01","115","0180","011150180","P","Pinedale Fire Dept. Voting District","Pinedale Fire Dept. Voting District","00","G5240","S",59256849.000000,1030580.000000,"+33.8348350","-086.3262214"
,"01","127","8","011278","A","Westside Baptist Church","Westside Baptist Church","00","G5240","N",14899149.000000,159919.000000,"+33.8276134","-087.3160180"
,"01","115","0210","011150210","A","Fairview Church","Fairview Church","00","G5240","N",64076956.000000,73907.000000,"+33.7453067","-086.2373275"
,"01","127","24","0112724","A","Pocahontas Methodist Church","Pocahontas Methodist Church","00","G5240","N",33465441.000000,297823.000000,"+33.8664374","-087.4679072"
,"01","127","43","0112743","A","Pineywoods Fire Dept","Pineywoods Fire Dept","00","G5240","N",59759198.000000,541577.000000,"+33.8597747","-087.1108858"
,"01","115","0100","011150100","A","Coal City Fire Dept.","Coal City Fire Dept.","00","G5240","N",56238984.000000,2941291.000000,"+33.6823028","-086.2316674"
,"01","115","0150","011150150","A","Eden Old City Hall/Pell City Comm Center Voting District","Eden Old City Hall/Pell City Comm Center Voting District","00","G5240","N",99369266.000000,309432.000000,"+33.6125217","-086.3025133"
,"01","115","0120","011150120","A","Coosa Valley School Voting District","Coosa Valley School Voting District","00","G5240","N",44401530.000000,14133463.000000,"+33.5224018","-086.2922795"
,"01","115","0190","011150190","A","Cropwell PC Voting District","Cropwell PC Voting District","00","G5240","N",41115152.000000,6398785.000000,"+33.5538844","-086.2280505"
,"01","115","0130","011150130","A","New London Fire Dept.","New London Fire Dept.","00","G5240","N",51064052.000000,6041746.000000,"+33.4612293","-086.3557477"
,"01","115","0140","011150140","A","Wolf Creek Fire Dept.","Wolf Creek Fire Dept.","00","G5240","N",42139180.000000,157053.000000,"+33.5237300","-086.3813581"
,"01","115","0230","011150230","A","Prescott Community Center","Prescott Community Center","00","G5240","N",43222996.000000,310788.000000,"+33.5485255","-086.4572142"
,"01","115","0160","011150160","A","Cook Springs Fire Dept.","Cook Springs Fire Dept.","00","G5240","N",68687453.000000,256142.000000,"+33.5801034","-086.4003247"
,"01","115","0170","011150170","A","Moody Civic Center","Moody Civic Center","00","G5240","N",59409933.000000,525218.000000,"+33.5987871","-086.4708758"
,"01","115","0260","011150260","A","Whites Chapel Voting District","Whites Chapel Voting District","00","G5240","N",61694700.000000,598002.000000,"+33.6354523","-086.5125450"
,"01","115","0020","011150020","A","Greensport Comm Center Voting District","Greensport Comm Center Voting District","00","G5240","N",58753749.000000,2995356.000000,"+33.8094121","-086.1732067"
,"01","115","0090","011150090","A","Ragland Town Hall Voting District","Ragland Town Hall Voting District","00","G5240","N",111454973.000000,5497177.000000,"+33.7621751","-086.1296518"
,"01","069","03-4B","0106903-4B","A","Vaughn Blumberg Center","Vaughn Blumberg Center","00","G5240","N",10071720.000000,0.000000,"+31.2755042","-085.4348318"
,"01","069","0402","010690402","A","Rehobeth","Rehobeth","00","G5240","N",58696297.000000,181062.000000,"+31.1077219","-085.4456430"
,"01","069","0050","010690050","A","Madrid","Madrid","00","G5240","N",105546706.000000,460069.000000,"+31.0370202","-085.4300907"
,"01","069","0302","010690302","A","Farm Center","Farm Center","00","G5240","N",27032081.000000,363535.000000,"+31.1821867","-085.3530811"
,"01","099","13A","0109913A","A","Goodway FD","Goodway FD","00","G5240","N",16911406.000000,16868.000000,"+31.3293661","-087.4443888"
,"01","099","13C","0109913C","A","Uriah FD","Uriah FD","00","G5240","N",202513742.000000,374833.000000,"+31.3172942","-087.5205294"
,"01","099","14E","0109914E","A","Megargel Assembly of God Voting District","Megargel Assembly of God Voting District","00","G5240","N",44600735.000000,35292.000000,"+31.3843393","-087.4538264"
,"01","099","14B","0109914B","A","Frisco City FD","Frisco City FD","00","G5240","N",25765269.000000,49723.000000,"+31.4133763","-087.4062961"
,"01","099","1","010991","A","Chrysler/Eliska/McGill","Chrysler/Eliska/McGill","00","G5240","N",251716654.000000,5173895.000000,"+31.3249928","-087.6520763"
,"01","115","0250","011150250","A","Margaret Town Hall Voting District","Margaret Town Hall Voting District","00","G5240","N",31211579.000000,143541.000000,"+33.6861518","-086.4708171"
,"01","115","0270","011150270","P","Chandler Mt.Comm/Gallant Fire Dept./Slate Union Voting District","Chandler Mt.Comm/Gallant Fire Dept./Slate Union Voting District","00","G5240","S",114819283.000000,1408782.000000,"+33.9340433","-086.2743033"
